0.0, 0.0
-0.05671505344198522, 0.21986871840080655
-0.11479514503956807, 0.43938079911200134
-0.17390676762665863, 0.6586173533023612
-0.23381975353083817, 0.8776362674129644
-0.29437223488952213, 1.096479242213269
-0.355448536601682, 1.3151766038510062
-0.41696494890707075, 1.5337505767645554
-0.4788604073846614, 1.7522175143958407
-0.5410902963343119, 1.9705894254546026
-0.6036222847807267, 2.18887502057961
-0.6664335176276609, 2.407080427585004
-0.729508736387902, 2.625209672292101
-0.7928390612778003, 2.8432649876767075
-0.8564212678533636, 3.0612469906611808
-0.9518643382254937, 3.2672796845135963
-1.0770248267966736, 3.4567360191101617
-1.229091898823606, 3.6253612136194477
-1.4046504557057233, 3.7693683097071418
-1.599757830737235, 3.8855232184559956
-1.8100323329014942, 3.9712173510306172
-2.0275846290474533, 4.0362546407939766
-2.2468407122212284, 4.0952937855153495
-2.4665802653634845, 4.15250724025272
-2.6864730379380037, 4.209128960357572
-2.9064182447760802, 4.265546657998442
-3.12638257556672, 4.321889748062512
-3.34634690635736, 4.378232838126581
-3.5663112371479997, 4.434575928190663
-3.78627556793864, 4.490919018254732
-4.006239898729269, 4.547262108318802
-4.226204229519908, 4.603605198382872
-4.446168560310548, 4.659948288446941
-4.666132891101188, 4.7162913785110225
-4.886097221891828, 4.772634468575092
-5.106061552682468, 4.828977558639162
-5.326025883473097, 4.885320648703232
-5.545990214263736, 4.941663738767301
-5.7659545450543765, 4.998006828831382
-5.985918875845016, 5.0543499188954515
-6.205883206635656, 5.1106930089595215
-6.42584753742629, 5.167036099023591
-6.6458118682169305, 5.223379189087661
-6.8657761990075645, 5.279722279151741
-7.085740529798205, 5.336065369215811
-7.305704860588844, 5.392408459279881
-7.525669191379484, 5.4487515493439505
-7.7456335221701185, 5.5050946394080205
-7.965597852960759, 5.561437729472101
-8.185562183751392, 5.617780819536171
-8.405526514542032, 5.67412390960024
-8.625490845332672, 5.73046699966431
-8.845455176123313, 5.78681008972838
-9.065419506913946, 5.843153179792461
-9.285383837704586, 5.899496269856531
-9.505348168495226, 5.9558393599206
-9.725312499285861, 6.01218244998467
-9.937409164855048, 6.09326176345349
-10.142331534851678, 6.191066021505498
-10.341325089086746, 6.300429708308008
-10.535573631407386, 6.4180152279286125
-10.726042616798498, 6.54162920861939
-10.913476346943094, 6.6697988127469845
-11.098436211990157, 6.801513272621043
-11.2813424664511, 6.936064945584298
-11.462509119570711, 7.072949913406109
-11.642170531615477, 7.211804613147326
-11.820500893453056, 7.352364680965394
-11.997628197572414, 7.494437791558318
-12.17364409893741, 7.637885527981059
-12.34861072652101, 7.782611233542179
-12.522565196499045, 7.928551950933872
-12.69552232837475, 8.075673265336212
-12.867475869159875, 8.223966321241056
-13.038397103569691, 8.373448033319717
-13.208596281690337, 8.52375136124428
-13.378276228733336, 8.674640612649496
-13.547572354037676, 8.825960381929912
-13.71657692315314, 8.977605712343479
-13.885354019861666, 9.129504172654237
-14.053948931534439, 9.281604818202476
-14.22239414127668, 9.433871235816587
-14.390713219328347, 9.58627707094758
-14.558923389908689, 9.738803098665716
-14.727037246765974, 9.891435276631928
-14.895063910255999, 10.044163437016818
-15.06300980946537, 10.1969804045201
-15.230879205405593, 10.349881406887011
-15.3986745286707, 10.502863693797934
-15.566396577190558, 10.655926311894081
-15.755108679698981, 10.782206132075254
-15.960572769212792, 10.878867181823347
-16.1781745652358, 10.943738662349853
